PID,name,overall,age,wage_eur,value_eur,diving,handling,kicking,positioning,reflexes,speed,Cluster
1779,B. Balaban,57,21,4000,325000,57,54,60,59,63,28,Cluster 4
1780,Z. Oualah,57,26,1000,150000,55,55,55,54,60,38,Cluster 0
1781,Q. Galvez-Diarra,57,19,500,350000,58,60,55,56,58,15,Cluster 0
1782,N. Heeger,57,21,1000,325000,59,53,55,58,60,22,Cluster 0
1783,V. Chambaere,57,18,500,375000,61,57,58,53,59,28,Cluster 0
1784,L. Hawryluk,57,20,500,275000,55,59,58,56,55,28,Cluster 0
1785,R. Roefs,57,18,500,325000,56,54,57,55,60,18,Cluster 0
1786,Fàbrega,57,21,800,350000,59,53,55,54,64,25,Cluster 0
1787,San Nicolás,57,20,900,350000,61,50,54,56,60,23,Cluster 0
1788,L. Ayoví,57,19,500,350000,58,55,58,55,61,27,Cluster 0
1789,L. Marquines,57,18,500,375000,58,55,57,55,58,35,Cluster 0
1790,K. Stamatopoulos,56,41,600,15000,55,52,53,54,55,32,Cluster 1
1791,B. Murphy,56,36,500,15000,56,55,56,55,54,35,Cluster 1
1792,Han Feng,56,37,750,15000,57,54,58,55,54,51,Cluster 1
1793,D. Castanheira,56,26,1000,160000,55,56,57,55,58,36,Cluster 0
1794,K. Zobeck,56,31,1000,80000,56,55,55,55,56,43,Cluster 1
1795,L. Kattimani,56,32,500,70000,55,56,55,56,57,40,Cluster 1
1796,M. Al Wakid,56,29,5000,100000,58,55,52,53,55,42,Cluster 0
1797,M. Awaji,56,26,2000,160000,57,61,50,56,53,42,Cluster 0
1798,M. Jawhar,56,26,2000,140000,55,58,52,55,56,44,Cluster 0
1799,J. Holmes,56,24,650,240000,57,55,56,55,56,28,Cluster 0
1800,T. Heward-Belle,56,24,1000,240000,60,60,52,53,57,30,Cluster 0
1801,M. Connor,56,24,500,180000,56,57,55,54,56,24,Cluster 0
1802,J. Louchet,56,25,850,180000,53,49,62,58,60,21,Cluster 0
1803,M. Bersano,56,28,1000,120000,56,51,60,54,58,36,Cluster 0
1804,M. Köbbing,56,24,3000,170000,61,57,52,51,56,32,Cluster 0
1805,A. Chernov,56,23,1000,275000,57,55,59,57,57,21,Cluster 0
1806,Lee Yun Oh,56,22,850,275000,56,56,53,56,59,18,Cluster 0
1807,B. Wade,56,20,850,300000,56,60,57,55,55,47,Cluster 0
1808,L. Jensen,56,22,3000,275000,56,54,50,52,57,24,Cluster 0
1809,S. Brolin,56,20,700,300000,61,57,53,54,55,24,Cluster 0
1810,R. Gutiérrez,56,24,1000,170000,54,56,59,57,57,23,Cluster 0
1811,W. Jakobsson,56,19,500,275000,56,58,59,58,57,24,Cluster 0
1812,G. Ranjitsingh,56,27,1000,140000,53,52,50,55,70,21,Cluster 0
1813,D. Quintero,56,23,500,275000,56,58,58,53,55,22,Cluster 0
1814,Bao Yaxiong,56,24,1000,240000,59,52,55,51,56,20,Cluster 0
1815,A. Przybek,56,21,850,275000,58,57,55,55,55,29,Cluster 0
1816,S. Beccari,56,22,1000,250000,57,53,52,54,55,39,Cluster 0
1817,R. Jalving,56,21,700,275000,58,53,58,53,59,26,Cluster 0
1818,T. Schlitter,56,19,500,275000,56,58,57,57,53,27,Cluster 0
1819,A. Singh,56,23,500,275000,55,51,54,54,63,42,Cluster 0
1820,H. Cartwright,56,19,700,300000,56,58,53,52,58,25,Cluster 0
1821,E. van der Gouw,56,20,850,325000,59,52,59,51,57,46,Cluster 0
1822,T. Bartouche-Selbonne,56,24,2000,180000,60,55,54,53,61,27,Cluster 0
1823,M. Sündermann,56,23,3000,240000,60,55,60,52,55,42,Cluster 0
1824,T. Tagawa,56,18,500,325000,59,54,56,51,56,24,Cluster 0
1825,W. Vanmarsenille,56,18,500,325000,57,55,52,53,60,42,Cluster 0
1826,S. Long,56,18,500,325000,60,54,58,53,54,42,Cluster 0
1827,Lluis Andreu,56,21,1000,275000,55,58,55,59,53,25,Cluster 0
1828,Y. Maronne,56,19,500,300000,52,60,53,58,57,29,Cluster 0
1829,M. Ballesteros,56,19,650,300000,60,53,55,54,52,53,Cluster 0
1830,L. Marić,56,18,500,325000,53,55,53,57,56,26,Cluster 0
1831,M. Påhlsson,56,22,500,180000,57,57,55,59,57,22,Cluster 0
1832,K. Nishikawa,56,18,500,300000,53,55,61,55,58,37,Cluster 0
1833,H. Sulte,56,19,500,325000,59,57,56,47,59,22,Cluster 0
1834,A. Abibi,56,24,500,180000,55,58,53,56,55,20,Cluster 0
1835,T. Hayakawa,56,22,1000,250000,60,52,54,49,62,31,Cluster 0
1836,B. Thompson,56,19,500,300000,61,56,45,53,58,22,Cluster 0
1837,I. Lysgård,56,26,600,140000,60,58,61,46,57,29,Cluster 0
1838,B. Pico,56,20,500,325000,62,54,50,53,59,23,Cluster 0
1839,K. Pinargote,56,18,500,350000,56,52,58,52,58,27,Cluster 0
1840,C. Mizell,56,29,1000,120000,56,51,60,54,58,21,Cluster 0
1841,Ye Hoon Ueom,56,18,500,325000,60,57,53,53,58,30,Cluster 0
1842,C. González,56,21,500,190000,60,57,51,52,55,28,Cluster 0
1843,Y. Hayasaka,56,22,1000,275000,60,55,57,47,62,48,Cluster 0
1844,B. Minnema,56,19,500,275000,58,55,55,52,61,19,Cluster 0
1845,R. Popa,56,18,500,325000,58,51,60,53,60,38,Cluster 0
1846,A. Thomas,56,22,850,250000,59,55,60,54,60,22,Cluster 0
1847,T. Saunders,56,23,850,240000,57,53,54,55,60,24,Cluster 0
1848,A. Schulz,56,18,500,325000,51,54,55,52,62,26,Cluster 0
1849,N. Sauter,56,18,500,300000,59,54,52,49,61,27,Cluster 0
1850,M. Oczkowski,56,20,550,300000,58,55,57,55,59,37,Cluster 0
1851,L. Schulz,56,18,500,300000,57,60,57,54,56,20,Cluster 0
1852,T. De Percin,56,20,600,275000,61,55,56,55,58,22,Cluster 0
1853,G. Quilichini,56,18,500,250000,54,52,58,59,63,25,Cluster 0
1854,C. Rodas,56,19,850,300000,59,59,55,51,50,65,Cluster 0
1855,A. Cruz,56,22,1000,250000,57,57,59,59,49,17,Cluster 0
1856,T. Dickinson,56,20,850,300000,57,55,54,51,57,23,Cluster 0
1857,M. Koné,56,19,500,300000,56,53,54,54,58,21,Cluster 0
1858,R. Brush,55,36,500,15000,55,54,55,52,57,51,Cluster 1
1859,A. Al Shammari,55,29,2000,90000,56,52,52,53,55,45,Cluster 0
1860,H. Al Nahedh,55,33,2000,40000,56,53,58,57,52,44,Cluster 1
1861,D. Mitchell,55,31,1000,70000,62,51,55,54,54,48,Cluster 1
1862,W. Al Enazi,55,24,3000,160000,56,54,53,54,58,36,Cluster 0
1863,R. Sandford,55,22,1000,250000,57,56,55,55,56,35,Cluster 0
1864,J. Lindgren,55,23,700,240000,60,55,53,49,52,26,Cluster 0
1865,G. Satalino,55,22,3000,250000,51,55,48,56,56,21,Cluster 0
1866,B. House,55,22,1000,250000,59,58,54,46,56,26,Cluster 0
1867,C. Gregory,55,21,850,275000,56,52,55,55,57,40,Cluster 0
1868,M. Köstenbauer,55,19,550,250000,58,57,50,45,60,29,Cluster 0
1869,M. Wenssens,55,19,700,250000,59,53,53,51,60,23,Cluster 0
1870,M. Dewhurst,55,20,2000,300000,55,54,58,53,56,32,Cluster 0
1871,L. Beckemeyer,55,21,500,250000,59,57,51,51,58,34,Cluster 0
1872,A. Patterson,55,21,1000,250000,56,56,57,56,57,24,Cluster 0
1873,T. Hendriks,55,19,600,300000,56,57,53,56,54,27,Cluster 0
1874,L. Pöhls,55,24,500,140000,56,57,56,52,56,34,Cluster 0
1875,P. Grave,55,20,2000,275000,55,56,50,55,61,22,Cluster 0
1876,D. Majumder,55,33,500,40000,54,51,47,50,63,23,Cluster 0
1877,D. Barden,55,20,2000,300000,56,58,55,53,60,23,Cluster 0
1878,J. Wendlinger,55,20,850,275000,58,57,59,43,56,25,Cluster 0
1879,J. Walsh,55,19,800,300000,58,55,61,51,59,58,Cluster 0
1880,M. Bozan,55,20,1000,240000,59,53,60,47,58,19,Cluster 0
1881,A. Lyska,55,21,650,250000,58,56,55,52,57,40,Cluster 0
1882,D. Ojeda,55,20,500,240000,55,51,55,52,57,27,Cluster 0
1883,M. Deman,55,19,700,250000,61,53,56,49,57,20,Cluster 0
1884,J. Grobelny,55,20,500,275000,53,55,54,53,57,31,Cluster 0
1885,Kim Dong Heon,55,24,550,240000,55,56,57,58,54,20,Cluster 0
1886,M. Al Mahasna,55,24,2000,240000,56,54,49,54,55,42,Cluster 0
1887,T. Collins,55,18,500,275000,57,56,48,55,52,28,Cluster 0
1888,T. Galjé,55,20,1000,240000,57,59,59,48,57,22,Cluster 0
1889,T. Andersson,55,27,550,130000,57,58,55,56,55,28,Cluster 0
1890,D. Mitsui,55,20,500,240000,60,54,49,44,61,23,Cluster 0
1891,P. Urminsky,55,22,750,250000,59,55,57,53,54,28,Cluster 0
1892,A. Rojo,55,21,500,275000,55,53,57,55,55,26,Cluster 0
1893,V. Bernedo,55,20,900,240000,57,56,52,50,54,27,Cluster 0
1894,A. Santander,55,18,500,275000,55,54,51,53,55,21,Cluster 0
1895,B. Nna Noukeu,55,20,2000,300000,59,55,46,49,59,17,Cluster 0
1896,Shi Chenglong,55,22,1000,250000,56,56,55,54,54,24,Cluster 0
1897,B. Preda,55,26,750,140000,54,56,58,54,56,28,Cluster 0
1898,A. Pavlesic,55,18,500,275000,53,55,53,56,59,30,Cluster 0
1899,D. Bokov,55,18,500,275000,58,49,57,55,56,25,Cluster 0
1900,P. Löhr,55,20,1000,240000,55,54,55,52,54,30,Cluster 0
1901,V. Sinisalo,55,19,2000,250000,57,54,57,51,60,24,Cluster 0
1902,E. Canpolat,55,20,1000,275000,59,51,51,58,50,23,Cluster 0
1903,T. Troost,55,19,500,300000,54,58,57,44,60,33,Cluster 0
1904,J. Dewsnup,55,17,500,250000,58,58,45,52,53,20,Cluster 0
1905,R. Márquez,55,19,500,250000,55,60,51,52,53,26,Cluster 0
1906,J. Villafuerte,55,22,500,250000,51,53,57,52,59,28,Cluster 0
1907,A. Rodríguez,55,20,500,275000,51,55,53,55,56,26,Cluster 0
1908,J. Bevan,55,18,500,250000,54,53,52,52,58,23,Cluster 0
1909,J. Silva,55,23,500,240000,55,57,54,52,53,22,Cluster 0
1910,N. Noll,55,18,500,275000,54,55,59,52,55,27,Cluster 0
1911,S. Mellack,55,20,500,275000,57,51,54,50,58,32,Cluster 0
1912,R. Schabbing,55,19,500,250000,54,58,56,53,52,28,Cluster 0
1913,T. Silić,55,17,500,350000,60,53,50,48,52,22,Cluster 0
1914,Victores,55,20,900,275000,51,59,53,54,59,25,Cluster 0
1915,J. Urbig,55,17,500,300000,56,55,54,53,59,32,Cluster 0
1916,B. Al Enazi,55,21,1000,250000,56,52,56,56,59,42,Cluster 0
1917,D. Khudyakov,55,17,500,300000,54,58,59,54,55,32,Cluster 0
1918,D. Remie,55,18,500,275000,50,52,68,63,54,32,Cluster 0
1919,M. Rongier,55,19,500,300000,59,54,56,53,56,29,Cluster 0
1920,N. van Haveren,55,17,500,275000,54,58,56,58,51,29,Cluster 0
1921,J. Thompson,54,22,2000,210000,55,49,54,52,56,30,Cluster 0
1922,Liu Shibo,54,24,2000,210000,52,56,51,48,57,34,Cluster 0
1923,N. Suman,54,21,500,230000,57,57,54,55,54,21,Cluster 0
1924,J. Granlund,54,21,500,210000,54,56,51,48,57,21,Cluster 0
1925,B. Al Bahrani,54,26,3000,120000,54,55,47,51,53,27,Cluster 0
1926,B. James,54,21,2000,230000,51,53,50,52,56,28,Cluster 0
1927,Chen Wei,54,23,2000,210000,54,52,51,52,55,29,Cluster 0
1928,S. Moloney,54,21,800,210000,55,51,53,55,54,28,Cluster 0
1929,C. McCabe,54,24,500,110000,54,52,57,53,56,36,Cluster 0
1930,J. McCracken,54,21,2000,230000,55,56,57,56,55,32,Cluster 0
1931,B. Niezgoda,54,21,750,230000,59,55,45,47,58,22,Cluster 0
1932,L. Wahlstedt,54,21,500,230000,53,54,51,53,54,30,Cluster 0
1933,S. Al Wehimid,54,23,3000,210000,56,53,49,53,54,36,Cluster 0
1934,M. Nelson,54,26,950,120000,50,57,56,52,57,26,Cluster 0
1935,K. Silva,54,23,800,210000,51,54,56,52,56,19,Cluster 0
1936,E. Bilen,54,20,1000,250000,56,53,56,49,58,19,Cluster 0
1937,N. James,54,20,500,230000,57,54,51,51,57,26,Cluster 0
1938,J. Szpaderski,54,22,500,210000,55,57,51,51,57,30,Cluster 0
1939,A. Saipi,54,20,850,230000,59,52,48,51,52,25,Cluster 0
1940,H. Sveijer,54,19,500,200000,56,54,53,55,54,25,Cluster 0
1941,N. Kumar,54,31,500,60000,54,53,52,52,53,29,Cluster 0
1942,K. Singh,54,25,500,130000,55,48,52,51,57,34,Cluster 0
1943,M. Wagner,54,20,500,230000,57,54,55,52,58,22,Cluster 0
1944,P. Martin,54,22,500,130000,56,53,52,55,56,34,Cluster 0
1945,Y. Itahashi,54,19,500,220000,58,50,51,47,59,39,Cluster 0
1946,L. Otto,54,20,500,230000,57,55,53,52,56,20,Cluster 0
1947,D. Callender,54,23,800,210000,56,48,60,50,57,17,Cluster 0
1948,Seo Ju Hwan,54,22,1000,210000,52,54,57,54,56,25,Cluster 0
1949,E. Lopez,54,22,800,210000,57,51,53,49,59,26,Cluster 0
1950,A. Rodriguez,54,18,500,275000,56,52,51,54,59,25,Cluster 0
1951,I. Takahashi,54,17,500,250000,57,50,52,44,61,34,Cluster 0
1952,V. Sima,54,23,600,180000,56,55,54,50,56,21,Cluster 0
1953,D. Krzysztofek,54,21,700,230000,55,52,49,57,56,22,Cluster 0
1954,M. Pußwald,54,19,500,220000,54,55,54,51,59,18,Cluster 0
1955,M. Richter,54,21,650,210000,52,49,54,50,59,25,Cluster 0
1956,B. Sunderland,54,18,500,220000,59,53,56,46,58,26,Cluster 0
1957,P. Boer,54,19,2000,275000,57,59,58,49,59,29,Cluster 0
1958,G. Singh,54,21,500,230000,54,52,51,53,58,29,Cluster 0
1959,G. Bellagambi,54,19,500,250000,56,54,53,53,52,23,Cluster 0
1960,H. Mociu,54,19,500,200000,53,52,52,54,55,25,Cluster 0
1961,P. Zvar,54,19,500,200000,58,54,52,49,56,25,Cluster 0
1962,A. Păun,54,20,550,250000,56,52,53,53,55,28,Cluster 0
1963,M. Beernaert,54,18,500,240000,58,49,48,57,54,34,Cluster 0
1964,L. Bergström,54,18,1000,275000,57,55,56,50,56,23,Cluster 0
1965,K. Atheba,54,20,1000,200000,63,48,46,43,61,47,Cluster 0
1966,Wei Minzhe,54,22,1000,140000,56,54,53,48,56,22,Cluster 0
1967,L. Schulze-Kökelsum,54,19,500,220000,54,53,55,54,57,26,Cluster 0
1968,L. Klußmann,54,18,500,240000,57,55,54,48,55,42,Cluster 0
1969,A. Kostrzewski,54,22,500,140000,55,52,54,54,55,33,Cluster 0
1970,J. Nowaczek,54,19,500,220000,55,54,55,52,53,17,Cluster 0
1971,T. Ernst,54,18,500,300000,56,55,49,51,54,27,Cluster 0
1972,L. Becker,54,19,500,220000,54,51,55,52,57,26,Cluster 0
1973,D. Skubl,54,19,800,220000,56,55,51,49,58,17,Cluster 0
1974,M. Chiacig,54,17,500,250000,53,55,58,49,56,30,Cluster 0
1975,N. Defreitas-Hansen,54,19,1000,220000,54,56,53,50,56,19,Cluster 0
1976,M. Kelly,53,24,500,110000,55,54,50,51,51,36,Cluster 0
1977,Xu Jiamin,53,27,2000,90000,56,52,49,49,54,36,Cluster 0
1978,T. Akmurzin,53,23,4000,180000,47,56,63,50,52,44,Cluster 0
1979,R. Díaz,53,25,1000,100000,57,54,52,45,59,28,Cluster 0
1980,M. Al Baqawi,53,23,2000,160000,55,51,49,50,58,29,Cluster 0
1981,M. Sutton,53,21,900,200000,52,51,51,52,53,22,Cluster 0
1982,S. Brynn,53,20,2000,200000,48,55,58,50,57,31,Cluster 0
1983,O. Paz,53,25,1000,120000,53,56,49,47,62,20,Cluster 0
1984,D. Szczepaniak,53,21,500,180000,53,52,51,51,52,19,Cluster 0
1985,V. Neacșu,53,20,500,200000,52,51,54,55,57,29,Cluster 0
1986,M. Freke,53,22,600,200000,53,55,54,53,58,19,Cluster 0
1987,M. Al Ghamdi,53,23,2000,180000,56,50,56,51,54,26,Cluster 0
1988,V. Torop,53,17,500,275000,50,53,47,54,52,41,Cluster 0
1989,P. Gill,53,20,500,180000,54,55,54,52,54,29,Cluster 0
1990,M. Ulla,53,19,500,210000,55,54,50,53,53,30,Cluster 0
1991,J. Guadagno,53,18,500,275000,53,54,47,50,53,35,Cluster 0
1992,J. Carney,53,20,1000,200000,52,54,47,50,57,32,Cluster 0
1993,S. Tangvik,53,18,500,210000,56,49,58,49,57,61,Cluster 0
1994,J. Newman,53,19,500,210000,57,55,54,52,56,23,Cluster 0
1995,R. Pop,53,22,850,200000,54,56,50,52,53,38,Cluster 0
1996,Long Wenhao,53,24,1000,120000,58,49,48,49,55,28,Cluster 0
1997,L. Webb,53,19,1000,210000,54,49,56,54,52,26,Cluster 0
1998,E. Omeragic,53,19,800,210000,57,51,53,54,53,27,Cluster 0
1999,J. Keeley,53,18,500,190000,55,53,53,52,52,33,Cluster 0
2000,H. Landivar,53,22,500,180000,54,55,52,50,54,27,Cluster 0
2001,P. Mårtensson,53,27,500,80000,58,53,55,51,48,19,Cluster 0
2002,Kim Ye Ji,53,22,700,180000,57,49,60,50,57,25,Cluster 0
2003,E. Corujo,53,21,500,200000,56,54,44,59,46,29,Cluster 0
2004,Ș. Dobre,53,20,550,180000,56,52,53,52,56,21,Cluster 0
2005,S. Simons,53,17,500,210000,52,53,55,52,55,32,Cluster 0
2006,P. Schermer,53,17,500,210000,54,52,54,51,56,24,Cluster 0
2007,M. Contra,53,21,850,180000,51,55,58,52,51,24,Cluster 0
2008,E. Mago,53,17,500,230000,52,57,55,52,55,27,Cluster 0
2009,D. Urtiaga,53,22,1000,160000,50,56,56,51,58,23,Cluster 0
2010,L. Zbinden,53,18,500,210000,57,53,57,51,56,21,Cluster 0
2011,W. Pulisic,53,23,800,120000,54,53,54,53,51,19,Cluster 0
2012,H. Valdimarsson,53,19,500,190000,52,50,53,51,56,19,Cluster 0
2013,M. Al Hurayji,53,21,1000,180000,60,50,48,51,55,33,Cluster 0
2014,Zhao Shi,52,28,2000,70000,59,51,48,44,54,28,Cluster 0
2015,H. Wright,52,22,1000,160000,53,53,47,50,52,28,Cluster 0
2016,Li Guanxi,52,22,2000,100000,57,49,42,40,59,33,Cluster 0
2017,A. Maynard-Brewer,52,22,900,170000,54,46,56,55,47,21,Cluster 0
2018,Teng Shangkun,52,30,2000,50000,49,57,56,48,54,24,Cluster 0
2019,R. Al Najjar,52,26,4000,90000,53,54,49,47,53,31,Cluster 0
2020,G. Maley,52,38,600,9000,48,52,53,58,46,18,Cluster 0
2021,A. Kıvanç,52,23,3000,150000,55,56,56,41,57,27,Cluster 0
2022,L. McNicholas,52,21,500,160000,53,53,51,53,54,28,Cluster 0
2023,G. Slonina,52,17,500,230000,52,51,53,51,51,41,Cluster 0
2024,A. Poplevchenkov,52,21,3000,170000,50,52,59,45,57,16,Cluster 0
2025,M. Sanyor,52,19,900,180000,51,50,50,51,53,30,Cluster 0
2026,P. Kumar,52,31,500,40000,50,51,52,52,54,37,Cluster 0
2027,D. Skretteberg,52,19,500,180000,55,54,52,49,53,31,Cluster 0
2028,E. Hejer,52,19,500,170000,53,58,48,53,52,20,Cluster 0
2029,G. Shelvey,52,20,3000,170000,51,59,49,50,51,24,Cluster 0
2030,R. Sinclair,52,20,600,150000,50,52,53,49,52,24,Cluster 0
2031,R. Munro,52,21,600,170000,53,56,52,51,52,30,Cluster 0
2032,S. Nilsen,52,21,500,170000,53,55,47,51,54,27,Cluster 0
2033,N. Al Aqidi,52,21,2000,170000,58,55,57,54,46,31,Cluster 0
2034,K. Molefe,52,18,500,180000,58,48,46,38,61,40,Cluster 0
2035,Heo Ja Woong,52,23,550,150000,53,53,54,52,52,19,Cluster 0
2036,B. Grawe,52,21,650,160000,56,54,53,44,55,35,Cluster 0
2037,G. Leijon,52,19,500,150000,57,53,54,51,53,23,Cluster 0
2038,T. Ur,52,20,500,170000,57,52,57,50,51,37,Cluster 0
2039,A. Gülstorff,52,18,500,180000,53,51,49,50,55,43,Cluster 0
2040,G. Székely,52,26,500,90000,47,50,50,54,58,18,Cluster 0
2041,André Mendes,52,18,500,180000,56,50,51,52,50,37,Cluster 0
2042,B. Jones,52,20,800,150000,51,54,59,54,46,20,Cluster 0
2043,J. Ægidius,52,19,700,180000,55,52,52,50,56,27,Cluster 0
2044,F. Gebhardt,52,19,650,170000,53,45,47,52,57,17,Cluster 0
2045,P. Lachenpa,52,23,500,150000,56,48,49,49,55,28,Cluster 0
2046,M. Ellborg,52,18,500,180000,49,52,51,52,55,41,Cluster 0
2047,C. Cook,52,19,500,170000,55,56,56,49,50,26,Cluster 0
2048,L. Jackson,52,19,500,180000,62,48,52,46,50,27,Cluster 0
2049,P. Moser,52,18,500,160000,58,49,58,43,58,30,Cluster 0
2050,Guo Hanru,52,21,1000,140000,55,56,52,48,49,29,Cluster 0
2051,Ci Henglong,52,21,750,170000,49,53,52,53,54,30,Cluster 0
2052,H. Sharp,52,20,600,170000,54,52,53,50,51,23,Cluster 0
2053,K. Bartoszek,52,19,500,170000,52,54,55,54,52,31,Cluster 0
2054,V. Birksø,52,20,2000,150000,51,52,54,52,52,26,Cluster 0
2055,M. Boruc,52,18,500,180000,51,51,59,56,52,18,Cluster 0
2056,D. Dutu,52,21,850,160000,51,55,54,49,52,22,Cluster 0
2057,J. Chapman,52,18,500,180000,54,53,50,51,52,22,Cluster 0
2058,M. Nazaretian,52,20,2000,150000,58,57,47,42,54,27,Cluster 0
2059,P. Prange,52,18,500,160000,51,54,46,49,52,19,Cluster 0
2060,A. Ahlin,52,24,500,150000,60,50,51,48,50,24,Cluster 0
2061,M. Mastil,52,21,1000,160000,53,52,56,54,53,18,Cluster 0
2062,A. Al Sanbi,52,20,2000,180000,53,51,50,52,54,36,Cluster 0
2063,K. Danielewicz,52,17,500,160000,56,51,52,51,52,21,Cluster 0
2064,J. Torrance,52,19,900,180000,50,51,53,51,56,40,Cluster 0
2065,S. Ghosh,51,29,500,40000,53,50,46,48,53,36,Cluster 0
2066,K. McKenzie-Lyle,51,23,900,110000,52,50,49,49,53,41,Cluster 0
2067,O. Webber,51,21,3000,130000,53,52,49,47,54,24,Cluster 0
2068,R. Kumar,51,27,500,60000,51,52,48,51,51,22,Cluster 0
2069,J. Wright,51,20,1000,110000,53,54,49,48,50,18,Cluster 0
2070,Baek Jong Beom,51,20,500,120000,49,50,51,48,55,27,Cluster 0
2071,S. Booth,51,20,850,110000,51,50,48,48,52,23,Cluster 0
2072,R. Ali Sardar,51,23,500,110000,53,51,49,47,52,23,Cluster 0
2073,Wang Zixiang,51,23,1000,110000,50,45,49,53,53,23,Cluster 0
2074,Yoo Yeon Soo,51,23,700,110000,50,53,60,48,55,24,Cluster 0
2075,I. Boehmer,51,19,500,130000,54,50,54,53,46,17,Cluster 0
2076,Hu Haoran,51,21,1000,80000,56,50,49,44,54,15,Cluster 0
2077,M. Al Dhulayfi,51,21,2000,130000,55,53,47,47,52,34,Cluster 0
2078,C. Brady,51,17,500,220000,58,50,52,49,49,29,Cluster 0
2079,G. Breeze,51,17,500,130000,50,52,50,50,51,25,Cluster 0
2080,Wang Jinshuai,51,20,1000,100000,55,52,46,52,46,24,Cluster 0
2081,R. Byrne,51,18,500,120000,51,50,49,49,53,57,Cluster 0
2082,F. Chalupniczak,51,20,800,120000,50,52,51,51,52,28,Cluster 0
2083,P. Loretz,51,18,500,130000,56,46,53,45,57,20,Cluster 0
2084,A. Sánchez,51,23,1000,100000,48,49,47,52,59,23,Cluster 0
2085,J. Sveinhaug,51,17,500,130000,51,55,58,48,49,27,Cluster 0
2086,B. Kelly,51,17,500,130000,51,50,52,50,53,19,Cluster 0
2087,M. Sjøeng,51,19,500,120000,53,51,52,53,51,19,Cluster 0
2088,J. Nieuwenhuizen,51,17,500,170000,54,52,52,43,52,23,Cluster 0
2089,E. Cox,51,17,500,130000,55,51,55,46,53,15,Cluster 0
2090,M. Boylan,51,16,500,120000,57,53,55,43,54,26,Cluster 0
2091,A. Jones,50,20,850,110000,56,48,45,44,52,22,Cluster 0
2092,A. Paul,50,26,500,50000,42,53,53,44,55,22,Cluster 0
2093,A. Abaz,50,19,500,120000,49,53,50,48,50,24,Cluster 0
2094,Li Zhizhao,50,21,950,90000,53,49,55,44,53,27,Cluster 0
2095,G. Fuentes,50,18,500,130000,46,50,51,50,52,22,Cluster 0
2096,S. Mitra,50,20,500,100000,48,45,50,50,52,26,Cluster 0
2097,W. Blackmore,50,19,600,110000,50,57,45,50,49,24,Cluster 0
2098,M. Al Shammari,50,24,1000,60000,48,53,51,46,55,33,Cluster 0
2099,M. Chapman,50,18,500,100000,50,49,49,50,53,25,Cluster 0
2100,V. Mărgărit,50,17,500,110000,51,50,51,50,47,35,Cluster 0
2101,L. Sharma,50,21,500,90000,53,47,54,44,57,26,Cluster 0
2102,M. Trige,50,18,500,90000,52,53,51,46,55,28,Cluster 0
2103,M. Bulic,50,19,500,110000,54,52,53,47,51,32,Cluster 0
2104,Fan Weixiang,50,24,900,60000,47,48,55,53,50,25,Cluster 0
2105,Pan Long,50,21,700,60000,48,57,45,52,47,23,Cluster 0
2106,Kudrat Ablet,50,24,1000,50000,51,53,49,45,55,23,Cluster 0
2107,M. Pérez Hintermeier,50,17,500,90000,57,49,48,41,51,33,Cluster 0
2108,N. Foster,50,20,500,100000,54,45,49,50,53,19,Cluster 0
2109,K. Torstensson,50,17,500,100000,50,50,52,52,53,25,Cluster 0
2110,G. Figliuzzi,49,20,850,100000,49,51,44,45,50,22,Cluster 0
2111,Wang Zhifeng,49,24,1000,60000,49,53,52,43,50,33,Cluster 0
2112,Ma Kunyue,49,20,1000,110000,48,48,46,49,49,22,Cluster 0
2113,J. Lemoignan,49,20,500,90000,51,48,54,44,48,23,Cluster 0
2114,D. Contreras,49,19,500,100000,50,45,48,49,45,23,Cluster 0
2115,V. Yadav,49,19,500,110000,45,49,47,50,52,20,Cluster 0
2116,V. Singh,49,27,500,45000,47,48,52,49,52,20,Cluster 0
2117,A. Taleb,49,18,500,110000,50,48,45,49,47,24,Cluster 0
2118,N. Deka,49,18,500,100000,49,52,56,47,52,32,Cluster 0
2119,Guo Jiawei,49,20,800,80000,52,49,51,45,50,28,Cluster 0
2120,R. Al Muwainea,49,21,1000,90000,51,48,48,44,54,33,Cluster 0
2121,E. Minogue,48,19,500,100000,50,46,47,45,50,29,Cluster 0
2122,Ma Zhen,48,23,1000,50000,49,47,45,44,46,54,Cluster 0
2123,F. Emmings,48,17,500,130000,51,45,59,42,53,20,Cluster 0
2124,P. McGarvey,48,17,500,80000,49,47,47,43,51,31,Cluster 0
2125,L. Jongte,48,18,500,90000,49,46,48,48,47,18,Cluster 0
2126,M. Khan,48,19,500,100000,49,50,46,45,47,22,Cluster 0
2127,Gao Xiang,48,20,800,60000,46,49,51,48,51,24,Cluster 0
2128,H. Wiles-Richards,48,19,1000,110000,52,49,49,43,48,33,Cluster 0
2129,D. Da Silva,47,21,500,90000,48,45,45,46,47,26,Cluster 0
2130,A. Shaikh,47,18,500,110000,49,41,39,45,49,19,Cluster 0
2131,R. By,47,22,500,90000,49,46,43,47,52,21,Cluster 0
